step,population,ai_generation,U_sys,integral_U_sys,u_sys_tail_estimate,u_sys_total_estimate,L_t,H_N,H_E,Theta_tech,Psi_inst,resource_level,constraint_level,runaway_term
619,48,2,53.678721615016414,61589.55773619317,1.6398572516725385,61591.19759344484,0.6707807359651395,0.9523227437174203,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
620,48,2,52.39413229504138,61642.5941631482,1.6235403757638065,61644.217703523966,0.6547253779623556,0.9316638100765986,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
621,46,2,49.89700181774254,61693.739730204594,1.607385881881395,61695.34711608647,0.6235131857718063,0.9340644730609223,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
622,45,2,49.74036273195422,61743.55841247944,1.591392137735667,61745.14980461718,0.6215571865167545,0.9452568797998948,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
623,45,2,48.72904045601236,61792.79311407342,1.5755575001824569,61794.368671573604,0.6089176135389928,0.9263933861905908,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
624,44,2,46.29904488034013,61840.3071567416,1.5598804123615646,61841.867037153956,0.5785445617038556,0.9017531363003559,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
625,44,2,47.904510285379196,61887.408934324456,1.5443593838425436,61888.9532937083,0.5986148550782858,0.9375924715320836,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
626,45,2,47.88873607333692,61935.305557503816,1.5289927483618795,61936.83455025218,0.5984195988804355,0.9349685428935594,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
627,43,2,45.1532079968403,61981.82652953891,1.5137790112407883,61983.34030855015,0.5642273145675256,0.9302995967547002,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
628,44,2,45.54187536217656,62027.17407121842,1.498716656327158,62028.67278787475,0.5690875525983453,0.9283773690870668,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
629,46,2,47.50700994443826,62073.69851387173,1.4838041803567343,62075.18231805209,0.5936536599661384,0.9320376206134051,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
630,45,2,46.943327158582434,62120.923682423236,1.4690400917732387,62122.39272251501,0.5866094488512849,0.941301312975752,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
631,43,2,44.06097005324948,62166.425831029155,1.4544228831407657,62167.8802539123,0.5505817265765023,0.9264408533570033,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
632,40,2,40.50980218333607,62208.71121714745,1.4399511332698467,62210.15116828072,0.5061938241344883,0.9260741575255801,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
633,37,2,38.88171565201282,62248.406976065125,1.4256233783896721,62249.832599443514,0.48584448215701015,0.9244301581433761,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
634,37,2,38.54742018816424,62287.12154398522,1.4114381732244712,62288.53298215844,0.4816675566567477,0.9096179978825036,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
635,36,2,38.087060026054274,62325.43878409232,1.3973941392106046,62326.83617823153,0.4759147918322826,0.9196390270593966,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
636,38,2,39.82718387549597,62364.3959060431,1.383489841457271,62365.77939588456,0.4976681313105485,0.925792745810168,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
637,40,2,39.92660577053304,62404.272800866114,1.3697238501306548,62405.64252471625,0.4989126425428926,0.8898060679304135,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
638,39,2,42.13407623189065,62445.30314186733,1.356094910893305,62446.65923677822,0.5265077822142298,0.929614298288875,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
639,41,2,42.93021882542128,62487.83528939598,1.3426015164819278,62489.17789091246,0.5364612864901364,0.9049556826307872,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
640,40,2,43.5453734593572,62531.07308553837,1.3292424388099173,62532.402327977186,0.5441523964944169,0.9361869919502355,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
641,39,2,41.60494471082167,62573.648244623466,1.3160162395391255,62574.964260863,0.5198986350727887,0.9194252933532661,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
642,38,2,41.2436767738748,62615.07255536581,1.302921664944577,62616.37547703076,0.5153844088645934,0.9254623982553366,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
643,38,2,40.74926002762262,62656.06902376656,1.2899573727023592,62657.35898113927,0.5092058063145806,0.9201135993725776,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
644,37,2,39.85315492250693,62696.37023124163,1.2771220869825448,62697.64735332861,0.49800606651255924,0.9250132838260842,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
645,35,2,38.98008881496829,62735.78685311037,1.2644145202738533,62737.05126763064,0.4870942967835197,0.936389738737161,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
646,35,2,37.68606330238815,62774.11992916904,1.2518333556209866,62775.371762524665,0.47092052067366746,0.9039695839859893,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
647,34,2,38.956302074628894,62812.44111185755,1.2393774421768962,62813.68048929973,0.48680008870796476,0.9442597916793902,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
648,36,2,38.503436253666266,62851.1709810217,1.2270453885285941,62852.39802641023,0.48114080958446004,0.8977765506315039,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
649,38,2,40.57250192281449,62890.70895010994,1.214836102907553,62891.92378621285,0.5070057147685789,0.9195129403803151,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
650,38,2,40.66860235682526,62931.32950224976,1.2027482866020498,62932.532250536366,0.5082084821789623,0.925041502993845,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
651,38,2,41.204588751409965,62972.26609780388,1.1907807494778806,62973.456878553356,0.514909821563363,0.934666948810737,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
652,35,2,36.544552607787494,63011.14066848347,1.178932256583951,63012.319600740055,0.4566607129152706,0.9043050178432896,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
653,34,2,35.42675582415689,63047.12632269944,1.1672016763562623,63048.2935243758,0.4426896867299165,0.8951216402772821,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
654,36,2,38.79304869908347,63084.23622496106,1.1555878556969885,63085.39181281676,0.4847698950618549,0.9297705561797232,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
655,34,2,34.73037067417463,63120.99793464769,1.1440895221655276,63122.14202416986,0.4339877437165508,0.8813521943610702,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
656,34,2,34.488812448166755,63155.60752620886,1.1327056352638134,63156.74023184412,0.43096968334222746,0.8748712603348161,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
657,36,2,36.7597355914881,63191.23180022869,1.1214350346440558,63192.353235263334,0.4593577013761887,0.8845480673216103,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
658,35,2,36.64153437010988,63227.93243520949,1.1102765865307924,63229.04271179602,0.4578815701260096,0.9040476912521881,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
659,37,2,37.38996343960315,63264.94818411435,1.0992291374925518,63266.04741325184,0.46723834371664696,0.8895124748946182,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
660,36,2,37.45257068888583,63302.369451178594,1.0882916602291715,63303.45774283882,0.468022288313195,0.9326940883182259,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
661,36,2,35.9908106139889,63339.09114183003,1.077462952452065,63340.168604782484,0.44975160482867926,0.901686943685076,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
662,35,2,36.232911592405614,63375.20300293323,1.0667420299533281,63376.26974496318,0.4527792094285683,0.917832987655661,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
663,37,2,37.90326594969279,63412.27109170428,1.0561277684082633,63413.32721947269,0.4736600194960949,0.9165581690371261,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
664,37,2,37.53522044907267,63449.99033490366,1.045619113301643,63451.03595401696,0.46906075625184285,0.9061008264710733,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
665,38,2,39.75932309787739,63488.63760667713,1.0352150503289157,63489.672821727465,0.49686340107863797,0.9336095221809341,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
666,37,2,38.52368816804,63527.77911231009,1.0249144709637537,63528.80402678106,0.4814192209556412,0.9103778149354737,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
667,35,2,37.67627048117601,63565.8790916347,1.0147164170408522,63566.89380805174,0.4708277403247247,0.9310345515485675,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
668,34,2,35.598087675248735,63602.51627071291,1.0046198044581673,63603.52089051737,0.4448516580639425,0.9100698407602511,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
669,35,2,36.17789608581615,63638.404262593445,0.9946236617533923,63639.3988862552,0.45210053520709303,0.8987133255032284,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
670,35,2,36.248272315982646,63674.617346794344,0.9847269930609458,63675.602073787406,0.4529814764665998,0.9014764100715742,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
671,35,2,35.38174668902202,63710.43235629685,0.9749287708814571,63711.40728506773,0.44215111437846977,0.8694636807622219,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
672,34,2,36.7032675214595,63746.47486340209,0.9652281109148549,63747.440091513,0.4586713596001061,0.9274585146813251,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
673,34,2,34.43730268647369,63782.045148506055,0.9556238933502933,63783.000772399406,0.43034794433545753,0.8765632426588681,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
674,34,2,35.81022367437742,63817.16891168648,0.9461153106429973,63818.115026997126,0.4475106736373992,0.9229505012394796,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
675,30,2,31.511944708937484,63850.829995878135,0.9367012879372402,63851.76669716607,0.39378323379839747,0.8973828543829309,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
676,30,2,31.19730829649996,63882.18462238085,0.9273809502442245,63883.112003331094,0.38985143531952976,0.891652867213155,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
677,29,2,31.94675530324922,63913.756654180725,0.9181533741763044,63914.674807554904,0.3992206924133674,0.9181378751729686,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
678,30,2,32.55360144139227,63946.006832553045,0.909017590111225,63946.91585014316,0.4068074328961855,0.9102703418768396,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
679,30,2,31.983793952726096,63978.2755302501,0.899972701884621,63979.175502951985,0.39968595702137294,0.892816444866202,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
680,29,2,32.07867448676918,64010.30676446985,0.8910178329915787,64011.19778230284,0.40087308201291116,0.9060525095784967,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
681,32,2,33.77185312194366,64043.23202827421,0.8821520396613821,64044.11418031387,0.4220389859594321,0.8803592168667453,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
682,36,2,38.8350234349293,64079.53546655265,0.8733745093699516,64080.40884106202,0.48532985946036944,0.9238076157039817,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
683,33,2,34.436153403499056,64116.17105497186,0.864684271205906,64117.03573924307,0.43034493831109677,0.8983220452872896,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
684,33,2,34.17466953926433,64150.476466443244,0.856080531833993,64151.33254697508,0.4270774506497218,0.9181791754451466,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
685,33,2,34.01114167206399,64184.56937204891,0.8475623825201436,64185.41693443143,0.42503441471444353,0.9091995699432841,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
686,32,2,33.31687447291328,64218.2333801214,0.8391289973896047,64219.072509118785,0.41635710592732667,0.9115438622484872,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
687,32,2,33.67075380396019,64251.72719425983,0.8307795265511182,64252.55797378638,0.4207816514689982,0.9150642591138457,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
688,33,2,34.890598046677894,64286.00787018515,0.8225131326397997,64286.83038331779,0.43603077654674666,0.9158723136742685,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
689,31,2,32.0733758824221,64319.4898571497,0.8143289684751821,64320.30418611818,0.40081644316304466,0.8813737225953412,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
690,31,2,32.696466149884955,64351.87477816586,0.8062262715935147,64352.68100443745,0.4086060985240489,0.8998480589989946,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
691,28,2,30.03789545644858,64383.241958969025,0.7982041904857488,64384.04016315951,0.37537488019044396,0.906932009905265,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
692,30,2,32.47552925751789,64414.49867132601,0.7902619319134897,64415.28893325792,0.40584637062731543,0.916737702693111,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
693,32,2,33.649633832758724,64447.56125287114,0.7823986789216448,64448.343651550065,0.42052370652131343,0.8910336349070237,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
694,34,2,35.259705515614705,64482.01592254533,0.7746136836576899,64482.79053622899,0.44065062658928594,0.8937737288651595,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
695,36,2,37.87559740119057,64518.58357400374,0.7669061594892668,64519.35048016322,0.47335031613356715,0.9120807561338022,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
696,40,2,41.904566992819205,64558.47365620074,0.7592753228605329,64559.2329315236,0.5237135138886465,0.9248020676481596,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
697,38,2,40.210177231873125,64599.53102831308,0.7517204071294359,64600.28274872021,0.5025345322434497,0.9247320234894214,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
698,38,2,40.76931586795128,64640.02077486299,0.744240667303797,64640.7650155303,0.5095247158024857,0.9306515057094547,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
699,38,2,41.88553323957713,64681.34819941675,0.7368353543312441,64682.08503477108,0.5234783903110584,0.9409151036973217,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
700,39,2,41.48689244446129,64723.03441225877,0.729503708038683,64723.76391596681,0.5184962927185945,0.9181448862244375,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
701,39,2,41.324614198914496,64764.44016558046,0.7222450283501574,64765.16241060881,0.5164687143087712,0.9247034392878848,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
702,41,2,43.09246966848455,64806.64870751416,0.7150585726570401,64807.36376608682,0.5385678605404073,0.9293430205737627,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
703,39,2,41.428371595171534,64848.90912814599,0.7079436137195346,64849.61707175971,0.5177674763147916,0.9153836448277659,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
704,36,2,37.785294558001034,64888.515961222576,0.7008994473929051,64889.21686066997,0.47222978391405424,0.8972460108626517,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
705,36,2,37.61561487526815,64926.21641593921,0.6939253789925129,64926.9103413182,0.4701096557944985,0.8928613949529774,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
706,39,2,41.14099237812374,64965.59471956591,0.6870207158750167,64966.28174028178,0.5141778438266944,0.9113748695696899,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
707,39,2,40.25129385154499,65006.29086268075,0.6801847332861746,65006.97104741403,0.5030574473240969,0.8880564030114771,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
708,40,2,43.199248515195606,65048.01613386412,0.6734168061047628,65048.68955067022,0.5399078024007153,0.9354175190383451,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
709,38,2,40.4352975737484,65089.83340690859,0.6667161907188707,65090.50012309931,0.5053591700538492,0.9225586393728906,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
710,37,2,40.397624431062155,65130.24986791099,0.6600822612235592,65130.909950172216,0.5048890781174035,0.9381769427983183,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
711,38,2,41.04566742339085,65170.971513838216,0.6535143271230521,65171.62502816534,0.5129904617018911,0.9257123164543931,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
712,38,2,40.68953097426528,65211.839113037044,0.6470117484425429,65212.486124785486,0.5085395595076289,0.9204900060815916,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
713,37,2,39.47269472639666,65251.92022588738,0.6405738668960056,65252.560799754276,0.4933298777543956,0.9057394578797812,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
714,37,2,40.68126634563234,65291.997206423395,0.6342000555761336,65292.63140647897,0.5084378543436368,0.9165287256163084,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
715,37,2,42.31016157786353,65333.49292038514,0.6278896709534639,65334.1208100561,0.5287998760357088,0.9415232078679494,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
716,35,2,40.05342802401286,65374.67471518608,0.6216420586929234,65375.29635724478,0.5005914204959236,0.9288120591700786,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
717,34,2,39.73250268965159,65414.56768054292,0.6154566190944828,65415.183137162014,0.49658061497470896,0.9338496470326051,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
718,33,2,38.055132392640054,65453.46149808406,0.6093327147601472,65454.070830798824,0.4756142051610452,0.9144441435775762,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
719,36,2,41.36534306474552,65493.17173581276,0.6032697640309196,65493.77500557679,0.5169926927972295,0.9397069804598129,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
720,35,2,41.127501066182944,65534.41815787822,0.5972671301014121,65535.01542500832,0.514020410149889,0.9409308634988239,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
721,38,2,41.500028069307874,65575.73192244596,0.5913242066038868,65576.32324665257,0.5186777666400724,0.9035341795551285,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
722,39,2,43.34349166842235,65618.15368231483,0.5854404447333961,65618.73912275957,0.5417218448715813,0.9318210410104252,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
723,41,2,44.62664495356141,65662.13875062583,0.5796152113862383,65662.71836583722,0.5577620333804671,0.9232900592948369,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
724,40,2,43.32801377438913,65706.1160799898,0.5738479400899444,65706.6899279299,0.5415298265062601,0.9148552118572981,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
725,41,2,44.760087173310005,65750.16013046366,0.5681380595267201,65750.72826852318,0.5594315017080423,0.9192208752533987,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
726,43,2,46.770201544946445,65795.92527482279,0.5624849950184677,65796.48775981781,0.5845586984041767,0.9280475596920843,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
727,45,2,47.566499030293464,65843.09362511041,0.5568881695627372,65843.65051327998,0.594513148605971,0.9128551493463775,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
728,43,2,46.18156368787193,65889.9676564695,0.5513470409089426,65890.5190035104,0.5772021038829644,0.9158063846837888,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
729,44,2,46.374790082170676,65936.24583335452,0.5458610445597812,65936.79169439909,0.5796181274711226,0.9118161993542605,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
730,47,2,50.54344825053648,65984.70495252087,0.5404296459741377,65985.24538216685,0.6317271557501393,0.9359649937937357,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
731,45,2,49.10152463088333,66034.52743896158,0.5350522819018543,66035.06249124349,0.613703735983351,0.937939223494164,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
732,47,2,49.742569852337574,66083.94948620319,0.5297284159458887,66084.47921461913,0.6217174950791522,0.9202168253039016,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
733,47,2,50.46641101689825,66134.0539766378,0.5244575373956999,66134.5784341752,0.6307661828808355,0.9393523855497123,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
734,44,2,48.26841587355965,66183.42139008304,0.5192390959934061,66183.94062917904,0.6032918280911315,0.9347158186193352,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
735,43,2,47.63980100731659,66231.37549852347,0.5140725796414218,66231.88957110311,0.5954347692769018,0.9319424671528447,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
736,44,2,47.740284614295945,66279.06554133428,0.508957469939152,66279.57449880421,0.5966914593785639,0.9263251567821437,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
737,44,2,48.006426600751716,66326.93889694179,0.5038932576717331,66327.44279019946,0.6000188767043746,0.9240775647257811,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
738,43,2,47.16867034908957,66374.52644541672,0.49887943603219326,66375.02532485274,0.5895475235148171,0.924206210184749,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
739,44,2,48.714772618627904,66422.46816690058,0.49391550805310747,66422.96208240863,0.6088744650894069,0.939246358311587,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
740,41,2,45.80488156430154,66469.72799399204,0.4890009642499174,66470.2169949563,0.5725013516167348,0.932414468531769,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
741,40,2,44.414331587261096,66514.83760056783,0.4841353208197574,66515.32173588865,0.555120043779972,0.9251758006388244,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
742,38,2,41.65025658148519,66557.8698946522,0.47931808667384634,66558.34921273887,0.5205696280767742,0.9050079125053804,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
743,44,2,45.64166981723178,66601.51585785157,0.4745487853119586,66601.99040663688,0.5704630257614872,0.8868435739523721,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
744,44,2,49.12883370397404,66648.90110961217,0.46982696901212306,66649.37093658118,0.6140532469530291,0.9530706679034058,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
745,44,2,47.92682119612195,66697.42893706221,0.4651521030993131,66697.89408916532,0.5990286491246596,0.9243964352941877,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
746,44,2,48.16326125866699,66745.4739782896,0.4605237663574835,66745.93450205597,0.6019847307403353,0.9364748110015464,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
747,48,2,53.06707091181649,66796.08914437486,0.4559414843275402,66796.54508585918,0.6632830712942108,0.9553363266562866,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
748,49,2,53.02775602705965,66849.1365578443,0.4514047848899962,66849.58796262919,0.6627922096963357,0.9367240547125546,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
749,47,2,49.757417838397636,66900.52914477703,0.44691323031623875,66900.97605800735,0.6219134425286108,0.9307383911880375,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
750,49,2,51.79541467527005,66951.30556103386,0.44246637041199016,66951.74802740428,0.647389022203154,0.933998496277348,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
751,48,2,51.27004338436996,67002.83829006368,0.43806375738554965,67003.27635382107,0.6408224133418768,0.9369376332844007,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
752,49,2,51.87756573903666,67054.41209462538,0.4337049470106673,67054.84579957239,0.6484170116574454,0.9268131073356851,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
753,48,2,52.11372918788253,67106.40774208884,0.4293895168415632,67106.83713160567,0.6513695923832947,0.9469498459120069,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
754,45,2,50.46137562675002,67157.69529449615,0.42511702377099875,67158.12041151992,0.6307156486260258,0.9606739006736869,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
755,44,2,48.94329734336809,67207.39763098121,0.4208870356279098,67207.81851801684,0.6117401553856077,0.9499865481997359,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
756,47,2,50.050642239233916,67256.89460077252,0.4166991306802096,67257.3112999032,0.6255825386003695,0.9198869916977109,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
757,46,2,49.17609361494256,67306.5079686996,0.4125529045339961,67306.92052160413,0.6146511719254719,0.9181856927774743,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
758,50,2,53.67431894777323,67357.93317498096,0.40844793861512646,67358.34162291959,0.670879638726023,0.9318215184696355,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
759,51,2,54.42759422613073,67411.98413156792,0.40438381124826767,67412.38851537916,0.6802961158531559,0.9234028380221795,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
760,53,2,57.42486381345037,67467.91036058772,0.4003601309915182,67468.31072071871,0.717762573695616,0.9439350493674933,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
761,53,2,57.0887461277844,67525.16716555833,0.3963764794173732,67525.56354203775,0.7135615930022693,0.9378225790400846,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
762,50,2,54.8430634853859,67581.13307036491,0.3924324681665509,67581.52550283309,0.6854909805559934,0.9400413824740707,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
763,51,2,56.01920223416375,67636.56420322468,0.3885276984418598,67636.95273092312,0.7001932429201984,0.9348869858322881,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
764,50,2,55.187022682012405,67692.16731568277,0.38466178309949367,67692.55197746588,0.6897914555692272,0.9343426523190044,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
765,50,2,55.105635653212275,67747.3136448504,0.3808343340935024,67747.69447918449,0.6887745941211011,0.9331931015897383,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
766,50,2,54.58996882926554,67802.16144709164,0.3770449671015296,67802.53849205874,0.6823292198074358,0.9256648747384967,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
767,51,2,57.023479688532234,67857.96817135054,0.37329331173379166,67858.34146466227,0.712748643031876,0.9434028383399116,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
768,49,2,55.355393700224454,67914.15760804492,0.3695789812904225,67914.52718702621,0.691897979432457,0.9436676402474872,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
769,51,2,57.24430898325924,67970.45745938666,0.36590160805753413,67970.82336099472,0.7155099418638851,0.9400746318982696,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
770,51,2,56.51632310314867,68027.33777542986,0.3622608245559678,68027.7000362544,0.7064105536059322,0.9336013436340668,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
771,50,2,55.76365177045514,68083.47776286666,0.358656268822144,68083.83641913549,0.6970025891682025,0.9324233868246761,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
772,53,2,59.20058363086214,68140.95988056732,0.3550875824193881,68141.31496814973,0.739964786402362,0.9447236290090927,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
773,55,2,60.86182225240509,68200.99108350895,0.35155439974316854,68201.3426379087,0.760730768248882,0.9358808360281708,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
774,56,2,62.577783691784845,68262.71088648104,0.3480563788134221,68263.05894285986,0.7821807695110604,0.9514099037743012,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
775,56,2,62.807716252514844,68325.4036364532,0.3445931608451142,68325.74822961404,0.7850553647287523,0.9550616739435916,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
776,59,2,64.72989719687133,68389.17244317789,0.34116439969325135,68389.51360757758,0.8090831204397851,0.9469496693131655,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
777,63,2,69.02477293324846,68456.04977824294,0.3377697600024184,68456.38754800295,0.8627696204051671,0.9590161797719171,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
778,66,2,69.78600589963912,68525.45516765938,0.33440888894791465,68525.78957654833,0.8722854917352294,0.9342055885580566,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
779,65,2,71.03524349487883,68595.86579235665,0.3310814725204237,68596.19687382918,0.8879013969123084,0.9674587227618199,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
780,65,2,70.1432090369275,68666.45501862255,0.32778715424411486,68666.78280577679,0.8767513567749493,0.9558037241790397,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
