arm,seed,steps_completed,end_reason,extinct,shape_fallback_increase_step_0,shape_fallback_permitted_increase_after_step_0,shape_fallback_nonpermitted_increase_count,first_fewer_than_two_novelty_vectors_step,raw_log,raw_log_sha256_lf
R10,1835086205,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086205_steps_attempt1.csv,201dd9cac412915d5770a6c16a83dbcb363b30e21379d826373d68b8afcfa644
R10,1835086206,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086206_steps_attempt1.csv,2dc3cff452507e84b48c5a4e9f0fd0eda6d812d6b2758ca35c8400b09216ea1f
R10,1835086207,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086207_steps_attempt1.csv,1eb3374e5765feb1f8ec9ab00a4fe089a0ec75e127f9c08c6409c700b2a02c59
R10,1835086208,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086208_steps_attempt1.csv,d087583caef252b50517fd4dcf4ecb7f4bcff0f874f9b63fbf2fb1a4c101c2d3
R10,1835086209,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086209_steps_attempt1.csv,28fd6c8d2625a3434ef84c114a3ca596ddf05826c923481c29916aaece962d75
R10,1835086210,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086210_steps_attempt1.csv,31dc03aec19410afbd71e9f4184acc6ffb7d3c12f1862f225d21e472ca0caf49
R10,1835086211,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086211_steps_attempt1.csv,9cf5ba23c5ea58cb9dd97e9205695a4b52e6153c8a5d006604fbf9cb24055c92
R10,1835086212,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086212_steps_attempt1.csv,4004657bbb5f93a6f739718b8c20a90526cc652cf564a80636ff34da72da7c66
R10,1835086213,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086213_steps_attempt1.csv,8e3defbac4d2cd25aa3ae186ebc2e085ca3ab2c5928848743e998f1f961f28da
R10,1835086214,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086214_steps_attempt1.csv,cff7a0fc87f8eb7c7738864f5813b9f3f16db073d33ce61d4b5bf61db6944c90
R10,1835086215,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086215_steps_attempt1.csv,133be06eb14a286a3dbbcd7095bd7870d0b8445bd7f2de0f61ebb5f6ee2ce248
R10,1835086216,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086216_steps_attempt1.csv,d8a2440ee605dcd0d2b4004f446b0f069f233320b9c99c8cea43c86c3aa44e7d
R10,1835086217,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086217_steps_attempt1.csv,442f04fcdecd16c8c17b7addd483f5bcfa2dc1ebb4759e3482a05679064563ae
R10,1835086218,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086218_steps_attempt1.csv,36e44158f4d6ddcfcc088fec2ca9793f1aa0f075a739ce9d84a997e45c5b3067
R10,1835086219,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086219_steps_attempt1.csv,50cf8b4d0e5c672516cf498236a2098833b31e89e44d4084a83aa800655cd3ac
R10,1835086220,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086220_steps_attempt1.csv,ca0604d60786c36236af77dd6d2d19234468bac7607006cecfdd429399806b78
R10,1835086221,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086221_steps_attempt1.csv,c1f2d7b348dd463936b4badd6ad7e8e740945c555dba0b3b8b9e469eb93255f0
R10,1835086222,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086222_steps_attempt1.csv,a4621982c3027a74d8d8950c8b6ef4d41b10350635e11c565410675172a6157d
R10,1835086223,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086223_steps_attempt1.csv,24a3fd7271a47a100c9488f7daf3e134bc4dc80bebf63b0eaff1ec4aafe248c0
R10,1835086224,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086224_steps_attempt1.csv,1ea74e9a056ec0befda7b7c2e7b5aec7e4f0c72530f10728a1cedc615fd1f25a
R10,1835086225,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086225_steps_attempt1.csv,c7c9379581ac7ca3cf0ddd6d2f96e4a59c28b03cf3bfee4bb32768ce2f5b4cc5
R10,1835086226,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086226_steps_attempt1.csv,dac5d822421dc920a0bdf1d415af62f918303c1c1814345eccbcb16de1086f3e
R10,1835086227,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086227_steps_attempt1.csv,5b62f59bf33f677759cd1fd7aa79b621861d53b840d9f82756a752ed1c557615
R10,1835086228,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086228_steps_attempt1.csv,1f88110724a2401e74258578935af74fea6c0053fcdebea08e58f6d08df98ce9
R10,1835086229,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086229_steps_attempt1.csv,8431da2e298c6a43baef9f73dd64bd43daa107419ac9622cc2674b097ff9a138
R10,1835086230,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086230_steps_attempt1.csv,161e1c3883aaae6d3dc8a17509763c4539d03dcb0405020bfff20f9325e55dd5
R10,1835086231,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086231_steps_attempt1.csv,864daf8e9894a58e6022b3b413e7e99d425494048bf11cb7b2d5aee36cc19021
R10,1835086232,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086232_steps_attempt1.csv,699e5db9e280f79639f13294b5f86a955503164b5a8404585e1b61908f786436
R10,1835086233,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086233_steps_attempt1.csv,506e200642b90c500a37e015f8adc19e98aa88c4f113fc388239ef6369936cbf
R10,1835086234,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086234_steps_attempt1.csv,e947b71b0811dd8a7c9244447a64c11b6af5ccab1b30bd0e61c3669e691315da
R10,1835086235,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086235_steps_attempt1.csv,ac545785d953b1c13ce6b05dfbbfbcd2493f37eabb5fa207875342cb61c64478
R10,1835086236,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086236_steps_attempt1.csv,8727231eac7c698477402d016ddf449a75dfc0efa05092fbb5e9c326cd8480fd
R10,1835086237,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086237_steps_attempt1.csv,d6af5113c01c7fd17011eb9b6accb6c8db59d2a2d338806f5f89eb4d90a2d310
R10,1835086238,300,step_limit,False,2,0,0,null,drift_map_run_a3_R10_1835086238_steps_attempt1.csv,cba324b919a61826b18733f29f91deff451ead76c9334430c3e3e30bc3e7de4c
R20,1835086199,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086199_steps_attempt1.csv,2780594ed48cf337ec4871910c8c18c30eb2da1acd7fcf05a256de29524aab2c
R20,1835086200,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086200_steps_attempt1.csv,df06a72d215c37fd9a825b9765c3435ec86bec562ad9502d2fc4de25f64351ef
R20,1835086201,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086201_steps_attempt1.csv,489fabddc275590885451e142606ba055ab5176d0bfd007f4bcf01f90ded2a4a
R20,1835086202,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086202_steps_attempt1.csv,26cdf33c3a8d10b7a436fe34eead279d4b06271942f404c34c92665cf5d06590
R20,1835086203,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086203_steps_attempt1.csv,3a1740a922cb897ea4158c5ac5d92cda1cadff03dd7b1f20eaf14e5cb99527ac
R20,1835086204,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086204_steps_attempt1.csv,e9a8efe01966a013f39b989c62b8d1fb21604e633969693c5ff69c9afec5cb0c
R20,1835086205,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086205_steps_attempt1.csv,c6faee95262a92045c85c0a707dd26f624aaecef0a4b1480db913523f57e014a
R20,1835086206,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086206_steps_attempt1.csv,67fa0c40dc14912c2c84ce042994bf88d2d26f9baa2f8610ba7b22e6823a3796
R20,1835086207,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086207_steps_attempt1.csv,8d502a7c34a0d2e02e6fe1dae97870fe10ef821978c0b5e62e67e182967d10e7
R20,1835086208,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086208_steps_attempt1.csv,57175b235c8d4e4bf16216e75af9a796c53c96988411ba6f9fb548f7a2702000
R20,1835086209,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086209_steps_attempt1.csv,9a9b33055a101af8f609923551cf9045d2a1a06abc85ebaa06f67dd7c5b1d514
R20,1835086210,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086210_steps_attempt1.csv,a1e8cf9ba69154c0a5ec93cde0a0d7731d0a48dc9b68bd21cffb21fbbcaba690
R20,1835086211,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086211_steps_attempt1.csv,1ca69604a8484f69a9673ff87e2a1508a2214d1905033cfd39c03bd3816a438c
R20,1835086212,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086212_steps_attempt1.csv,cd387c6f3d5da9c73fd8740dec11779265cf0a4f1f23fb155c3c12683664fb7c
R20,1835086213,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086213_steps_attempt1.csv,a950abfa71c209becf336feb7278d9ccf8e08440bba7acbec5999977fa2101ae
R20,1835086214,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086214_steps_attempt1.csv,07a0ec26a2c8c124f179765a32ebfd49fa247a64fd6e1ef2b4719285055cd842
R20,1835086215,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086215_steps_attempt1.csv,c6e294f024b39dcfde369671036eaf4586e38b69c717f5e789bdda82b08d00fd
R20,1835086216,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086216_steps_attempt1.csv,4ad5ac5c591c5a84759946f159c423d826453dbf711d8ff385971801fabf5f75
R20,1835086217,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086217_steps_attempt1.csv,d616214863d376242387dc12e01c0e7d402f366f859ecc919a05cb6731862be3
R20,1835086218,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086218_steps_attempt1.csv,013358c8e620cd30fa5c329c404744b961b451899e2fcff9c683ce2099509aa4
R20,1835086219,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086219_steps_attempt1.csv,a165af3e0605b8a9ee644de66f6a7d725a376432444cb504a205a60cd6462671
R20,1835086220,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086220_steps_attempt1.csv,f974e7f7169a3fe88aac7c5aef603e7a3e731913c923e9d3f4cd8ec90acbf700
R20,1835086221,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086221_steps_attempt1.csv,ebb11726f4e8a8474c0ce3264cf712bf71ec275f27eed0e336f88daa009986ab
R20,1835086222,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086222_steps_attempt1.csv,168bb54699a39db48431e92e1992c62724d261c02bfa6efb3a4cd4df211d2466
R20,1835086223,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086223_steps_attempt1.csv,58b0d249876ea0f63384751440c5a6e13a31f31b34f34d14df212e87e96e8ed9
R20,1835086224,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086224_steps_attempt1.csv,3426f05b3c2c4cd5a93915ee27618f6dc5ac88cd433ac6bf660820952a7298f1
R20,1835086225,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086225_steps_attempt1.csv,ae98fa005656220ae70277468946a1632379277348fe0d34293bfb7a8759a86f
R20,1835086226,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086226_steps_attempt1.csv,a5f6c9a7af9ed1c17b31ee7cfb54d19d3fdf581dd3530d0238c2ce61e641e464
R20,1835086227,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086227_steps_attempt1.csv,24c4fb071e47e209a440de04ea3eb58869af0712c3bf80d484e141cc3860e50d
R20,1835086228,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086228_steps_attempt1.csv,0d53fc9a6af5b7c6035f853a7c9bfeec9371b10d991542e680bc9243319c04d5
R20,1835086229,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086229_steps_attempt1.csv,e6e76fa6e1493eab6d0b04c7235d170fe3da1a32f9e20da01cd300f4613e5dc7
R20,1835086230,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086230_steps_attempt1.csv,394b9a5f932425927dfbabb1dfd9dacec6eaf3d3b2e13513e272a36492fee1c4
R20,1835086231,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086231_steps_attempt1.csv,f978589fdab78242d99995b53f648fd995d09c9d45735196646f91df3d6cd616
R20,1835086232,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086232_steps_attempt1.csv,59cdefbfd128b0752be3f90e821ba40bbd5825ff772222bebd098dfbe1d50228
R20,1835086233,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086233_steps_attempt1.csv,445624fb299d36a529e9875f5d9f9e70e570c743c450b9e6d1d27606fb940b02
R20,1835086234,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086234_steps_attempt1.csv,fc94e90627ac0380473ab0aa28b833b163dd725ef14fe81e393eeae9ce67d65e
R20,1835086235,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086235_steps_attempt1.csv,331bf827c7acc1587da233f7f8cdc477f3a0afe2eb5aef89d9834a45975164c7
R20,1835086236,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086236_steps_attempt1.csv,535555e5b705b4960df89c3ec2bdde1f380852116f56847b1acd4e9599ea6f93
R20,1835086237,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086237_steps_attempt1.csv,4fc7dc18c227374058efd7c9a4c21adac266fba4cae630dc892cc45920bd08c3
R20,1835086238,300,step_limit,False,2,0,0,null,drift_map_run_a3_R20_1835086238_steps_attempt1.csv,bd1f2c030a781b0904c34946c0091f43220a388d77af83e823c20c6c763241a6
