job,arm,defense_arm,seed,steps_completed,end_reason,steps_ge_50_above_g_star,sustained_hazard,hazard_confirmation_step,veto_entry_step,consensus_entry_step,final_population,recorded_steps,heartbeat_count,raw_log,audit_file,defended_successor_commits_exploratory
R10_OFF_1835087610,R10,OFF,1835087610,300,step_limit,246,True,63,null,null,320,300,300,drift_defense_run_R10_OFF_1835087610_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087610_audit_attempt1.json,0
R10_OFF_1835087611,R10,OFF,1835087611,300,step_limit,241,True,67,null,null,342,300,300,drift_defense_run_R10_OFF_1835087611_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087611_audit_attempt1.json,0
R10_OFF_1835087612,R10,OFF,1835087612,300,step_limit,247,True,61,null,null,303,300,300,drift_defense_run_R10_OFF_1835087612_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087612_audit_attempt1.json,0
R10_OFF_1835087613,R10,OFF,1835087613,300,step_limit,247,True,61,null,null,306,300,300,drift_defense_run_R10_OFF_1835087613_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087613_audit_attempt1.json,0
R10_OFF_1835087614,R10,OFF,1835087614,300,step_limit,249,True,59,null,null,342,300,300,drift_defense_run_R10_OFF_1835087614_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087614_audit_attempt1.json,0
R10_OFF_1835087615,R10,OFF,1835087615,300,step_limit,245,True,63,null,null,326,300,300,drift_defense_run_R10_OFF_1835087615_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087615_audit_attempt1.json,0
R10_OFF_1835087616,R10,OFF,1835087616,300,step_limit,242,True,67,null,null,316,300,300,drift_defense_run_R10_OFF_1835087616_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087616_audit_attempt1.json,0
R10_OFF_1835087617,R10,OFF,1835087617,300,step_limit,244,True,64,null,null,316,300,300,drift_defense_run_R10_OFF_1835087617_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087617_audit_attempt1.json,0
R10_OFF_1835087618,R10,OFF,1835087618,300,step_limit,244,True,64,null,null,348,300,300,drift_defense_run_R10_OFF_1835087618_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087618_audit_attempt1.json,0
R10_OFF_1835087619,R10,OFF,1835087619,300,step_limit,246,True,62,null,null,351,300,300,drift_defense_run_R10_OFF_1835087619_steps_attempt1.csv,drift_defense_run_R10_OFF_1835087619_audit_attempt1.json,0
R10_VETO_1835087600,R10,VETO,1835087600,300,step_limit,249,True,59,64,null,285,300,300,drift_defense_run_R10_VETO_1835087600_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087600_audit_attempt1.json,0
R10_VETO_1835087601,R10,VETO,1835087601,300,step_limit,244,True,64,62,null,316,300,300,drift_defense_run_R10_VETO_1835087601_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087601_audit_attempt1.json,0
R10_VETO_1835087602,R10,VETO,1835087602,300,step_limit,23,True,61,70,null,343,300,300,drift_defense_run_R10_VETO_1835087602_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087602_audit_attempt1.json,0
R10_VETO_1835087603,R10,VETO,1835087603,300,step_limit,245,True,63,59,null,339,300,300,drift_defense_run_R10_VETO_1835087603_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087603_audit_attempt1.json,0
R10_VETO_1835087604,R10,VETO,1835087604,300,step_limit,247,True,61,72,null,297,300,300,drift_defense_run_R10_VETO_1835087604_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087604_audit_attempt1.json,0
R10_VETO_1835087605,R10,VETO,1835087605,300,step_limit,19,True,62,58,null,393,300,300,drift_defense_run_R10_VETO_1835087605_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087605_audit_attempt1.json,0
R10_VETO_1835087606,R10,VETO,1835087606,300,step_limit,39,True,67,78,null,274,300,300,drift_defense_run_R10_VETO_1835087606_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087606_audit_attempt1.json,0
R10_VETO_1835087607,R10,VETO,1835087607,300,step_limit,245,True,63,58,null,372,300,300,drift_defense_run_R10_VETO_1835087607_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087607_audit_attempt1.json,0
R10_VETO_1835087608,R10,VETO,1835087608,300,step_limit,247,True,61,58,null,341,300,300,drift_defense_run_R10_VETO_1835087608_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087608_audit_attempt1.json,0
R10_VETO_1835087609,R10,VETO,1835087609,300,step_limit,246,True,62,54,null,320,300,300,drift_defense_run_R10_VETO_1835087609_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087609_audit_attempt1.json,0
R10_VETO_1835087610,R10,VETO,1835087610,300,step_limit,246,True,63,58,null,309,300,300,drift_defense_run_R10_VETO_1835087610_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087610_audit_attempt1.json,0
R10_VETO_1835087611,R10,VETO,1835087611,300,step_limit,241,True,67,65,null,258,300,300,drift_defense_run_R10_VETO_1835087611_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087611_audit_attempt1.json,0
R10_VETO_1835087612,R10,VETO,1835087612,300,step_limit,0,False,null,29,null,170,300,300,drift_defense_run_R10_VETO_1835087612_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087612_audit_attempt1.json,0
R10_VETO_1835087613,R10,VETO,1835087613,300,step_limit,247,True,61,70,null,329,300,300,drift_defense_run_R10_VETO_1835087613_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087613_audit_attempt1.json,0
R10_VETO_1835087614,R10,VETO,1835087614,300,step_limit,249,True,59,63,null,325,300,300,drift_defense_run_R10_VETO_1835087614_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087614_audit_attempt1.json,0
R10_VETO_1835087615,R10,VETO,1835087615,300,step_limit,245,True,63,65,null,339,300,300,drift_defense_run_R10_VETO_1835087615_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087615_audit_attempt1.json,0
R10_VETO_1835087616,R10,VETO,1835087616,300,step_limit,9,False,null,63,null,235,300,300,drift_defense_run_R10_VETO_1835087616_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087616_audit_attempt1.json,0
R10_VETO_1835087617,R10,VETO,1835087617,300,step_limit,33,True,64,71,null,301,300,300,drift_defense_run_R10_VETO_1835087617_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087617_audit_attempt1.json,0
R10_VETO_1835087618,R10,VETO,1835087618,300,step_limit,244,True,64,57,null,251,300,300,drift_defense_run_R10_VETO_1835087618_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087618_audit_attempt1.json,0
R10_VETO_1835087619,R10,VETO,1835087619,300,step_limit,246,True,62,55,null,318,300,300,drift_defense_run_R10_VETO_1835087619_steps_attempt1.csv,drift_defense_run_R10_VETO_1835087619_audit_attempt1.json,0
R10_GRADED_1835087600,R10,GRADED,1835087600,300,step_limit,34,True,59,64,77,363,300,300,drift_defense_run_R10_GRADED_1835087600_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087600_audit_attempt1.json,0
R10_GRADED_1835087601,R10,GRADED,1835087601,300,step_limit,23,True,64,62,71,346,300,300,drift_defense_run_R10_GRADED_1835087601_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087601_audit_attempt1.json,0
R10_GRADED_1835087602,R10,GRADED,1835087602,300,step_limit,23,True,61,70,null,343,300,300,drift_defense_run_R10_GRADED_1835087602_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087602_audit_attempt1.json,0
R10_GRADED_1835087603,R10,GRADED,1835087603,300,step_limit,19,True,63,59,68,317,300,300,drift_defense_run_R10_GRADED_1835087603_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087603_audit_attempt1.json,0
R10_GRADED_1835087604,R10,GRADED,1835087604,300,step_limit,29,True,61,72,73,373,300,300,drift_defense_run_R10_GRADED_1835087604_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087604_audit_attempt1.json,0
R10_GRADED_1835087605,R10,GRADED,1835087605,300,step_limit,19,True,62,58,89,284,300,300,drift_defense_run_R10_GRADED_1835087605_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087605_audit_attempt1.json,0
R10_GRADED_1835087606,R10,GRADED,1835087606,300,step_limit,39,True,67,78,161,323,300,300,drift_defense_run_R10_GRADED_1835087606_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087606_audit_attempt1.json,0
R10_GRADED_1835087607,R10,GRADED,1835087607,300,step_limit,20,True,63,58,65,345,300,300,drift_defense_run_R10_GRADED_1835087607_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087607_audit_attempt1.json,0
R10_GRADED_1835087608,R10,GRADED,1835087608,300,step_limit,19,True,61,58,62,328,300,300,drift_defense_run_R10_GRADED_1835087608_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087608_audit_attempt1.json,0
R10_GRADED_1835087609,R10,GRADED,1835087609,300,step_limit,10,True,62,54,60,314,300,300,drift_defense_run_R10_GRADED_1835087609_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087609_audit_attempt1.json,0
R10_GRADED_1835087610,R10,GRADED,1835087610,300,step_limit,27,True,63,58,75,337,300,300,drift_defense_run_R10_GRADED_1835087610_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087610_audit_attempt1.json,0
R10_GRADED_1835087611,R10,GRADED,1835087611,300,step_limit,17,True,67,65,68,353,300,300,drift_defense_run_R10_GRADED_1835087611_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087611_audit_attempt1.json,0
R10_GRADED_1835087612,R10,GRADED,1835087612,300,step_limit,0,False,null,29,188,198,300,300,drift_defense_run_R10_GRADED_1835087612_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087612_audit_attempt1.json,0
R10_GRADED_1835087613,R10,GRADED,1835087613,300,step_limit,26,True,61,70,71,338,300,300,drift_defense_run_R10_GRADED_1835087613_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087613_audit_attempt1.json,0
R10_GRADED_1835087614,R10,GRADED,1835087614,300,step_limit,23,True,59,63,64,289,300,300,drift_defense_run_R10_GRADED_1835087614_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087614_audit_attempt1.json,0
R10_GRADED_1835087615,R10,GRADED,1835087615,300,step_limit,25,True,63,65,70,340,300,300,drift_defense_run_R10_GRADED_1835087615_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087615_audit_attempt1.json,0
R10_GRADED_1835087616,R10,GRADED,1835087616,300,step_limit,9,False,null,63,null,235,300,300,drift_defense_run_R10_GRADED_1835087616_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087616_audit_attempt1.json,0
R10_GRADED_1835087617,R10,GRADED,1835087617,300,step_limit,25,True,64,71,73,354,300,300,drift_defense_run_R10_GRADED_1835087617_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087617_audit_attempt1.json,0
R10_GRADED_1835087618,R10,GRADED,1835087618,300,step_limit,17,True,64,57,62,303,300,300,drift_defense_run_R10_GRADED_1835087618_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087618_audit_attempt1.json,0
R10_GRADED_1835087619,R10,GRADED,1835087619,300,step_limit,22,True,62,55,68,289,300,300,drift_defense_run_R10_GRADED_1835087619_steps_attempt1.csv,drift_defense_run_R10_GRADED_1835087619_audit_attempt1.json,0
R20_OFF_1835087600,R20,OFF,1835087600,300,step_limit,250,True,58,null,null,297,300,300,drift_defense_run_R20_OFF_1835087600_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087600_audit_attempt1.json,0
R20_OFF_1835087601,R20,OFF,1835087601,300,step_limit,248,True,60,null,null,322,300,300,drift_defense_run_R20_OFF_1835087601_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087601_audit_attempt1.json,0
R20_OFF_1835087602,R20,OFF,1835087602,300,step_limit,249,True,59,null,null,307,300,300,drift_defense_run_R20_OFF_1835087602_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087602_audit_attempt1.json,0
R20_OFF_1835087603,R20,OFF,1835087603,300,step_limit,248,True,60,null,null,357,300,300,drift_defense_run_R20_OFF_1835087603_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087603_audit_attempt1.json,0
R20_OFF_1835087604,R20,OFF,1835087604,300,step_limit,250,True,58,null,null,335,300,300,drift_defense_run_R20_OFF_1835087604_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087604_audit_attempt1.json,0
R20_OFF_1835087605,R20,OFF,1835087605,300,step_limit,249,True,59,null,null,366,300,300,drift_defense_run_R20_OFF_1835087605_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087605_audit_attempt1.json,0
R20_OFF_1835087606,R20,OFF,1835087606,300,step_limit,248,True,60,null,null,332,300,300,drift_defense_run_R20_OFF_1835087606_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087606_audit_attempt1.json,0
R20_OFF_1835087607,R20,OFF,1835087607,300,step_limit,247,True,61,null,null,314,300,300,drift_defense_run_R20_OFF_1835087607_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087607_audit_attempt1.json,0
R20_OFF_1835087608,R20,OFF,1835087608,300,step_limit,250,True,58,null,null,292,300,300,drift_defense_run_R20_OFF_1835087608_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087608_audit_attempt1.json,0
R20_OFF_1835087609,R20,OFF,1835087609,300,step_limit,249,True,59,null,null,331,300,300,drift_defense_run_R20_OFF_1835087609_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087609_audit_attempt1.json,0
R20_OFF_1835087610,R20,OFF,1835087610,300,step_limit,249,True,59,null,null,391,300,300,drift_defense_run_R20_OFF_1835087610_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087610_audit_attempt1.json,0
R20_OFF_1835087611,R20,OFF,1835087611,300,step_limit,248,True,60,null,null,317,300,300,drift_defense_run_R20_OFF_1835087611_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087611_audit_attempt1.json,0
R20_OFF_1835087612,R20,OFF,1835087612,300,step_limit,248,True,60,null,null,271,300,300,drift_defense_run_R20_OFF_1835087612_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087612_audit_attempt1.json,0
R20_OFF_1835087613,R20,OFF,1835087613,300,step_limit,250,True,58,null,null,360,300,300,drift_defense_run_R20_OFF_1835087613_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087613_audit_attempt1.json,0
R20_OFF_1835087614,R20,OFF,1835087614,300,step_limit,250,True,58,null,null,290,300,300,drift_defense_run_R20_OFF_1835087614_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087614_audit_attempt1.json,0
R20_OFF_1835087615,R20,OFF,1835087615,300,step_limit,249,True,59,null,null,290,300,300,drift_defense_run_R20_OFF_1835087615_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087615_audit_attempt1.json,0
R20_OFF_1835087616,R20,OFF,1835087616,300,step_limit,248,True,60,null,null,331,300,300,drift_defense_run_R20_OFF_1835087616_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087616_audit_attempt1.json,0
R20_OFF_1835087617,R20,OFF,1835087617,300,step_limit,248,True,60,null,null,369,300,300,drift_defense_run_R20_OFF_1835087617_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087617_audit_attempt1.json,0
R20_OFF_1835087618,R20,OFF,1835087618,300,step_limit,247,True,61,null,null,356,300,300,drift_defense_run_R20_OFF_1835087618_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087618_audit_attempt1.json,0
R20_OFF_1835087619,R20,OFF,1835087619,300,step_limit,248,True,60,null,null,315,300,300,drift_defense_run_R20_OFF_1835087619_steps_attempt1.csv,drift_defense_run_R20_OFF_1835087619_audit_attempt1.json,0
R20_VETO_1835087600,R20,VETO,1835087600,300,step_limit,250,True,58,52,null,301,300,300,drift_defense_run_R20_VETO_1835087600_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087600_audit_attempt1.json,0
R20_VETO_1835087601,R20,VETO,1835087601,300,step_limit,248,True,60,53,null,336,300,300,drift_defense_run_R20_VETO_1835087601_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087601_audit_attempt1.json,0
R20_VETO_1835087602,R20,VETO,1835087602,300,step_limit,249,True,59,52,null,280,300,300,drift_defense_run_R20_VETO_1835087602_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087602_audit_attempt1.json,0
R20_VETO_1835087603,R20,VETO,1835087603,300,step_limit,248,True,60,53,null,295,300,300,drift_defense_run_R20_VETO_1835087603_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087603_audit_attempt1.json,0
R20_VETO_1835087604,R20,VETO,1835087604,300,step_limit,250,True,58,53,null,283,300,300,drift_defense_run_R20_VETO_1835087604_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087604_audit_attempt1.json,0
R20_VETO_1835087605,R20,VETO,1835087605,300,step_limit,249,True,59,52,null,315,300,300,drift_defense_run_R20_VETO_1835087605_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087605_audit_attempt1.json,0
R20_VETO_1835087606,R20,VETO,1835087606,300,step_limit,248,True,60,54,null,345,300,300,drift_defense_run_R20_VETO_1835087606_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087606_audit_attempt1.json,0
R20_VETO_1835087607,R20,VETO,1835087607,300,step_limit,247,True,61,53,null,356,300,300,drift_defense_run_R20_VETO_1835087607_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087607_audit_attempt1.json,0
R20_VETO_1835087608,R20,VETO,1835087608,300,step_limit,250,True,58,53,null,331,300,300,drift_defense_run_R20_VETO_1835087608_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087608_audit_attempt1.json,0
R20_VETO_1835087609,R20,VETO,1835087609,300,step_limit,249,True,59,51,null,312,300,300,drift_defense_run_R20_VETO_1835087609_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087609_audit_attempt1.json,0
R20_VETO_1835087610,R20,VETO,1835087610,300,step_limit,249,True,59,51,null,332,300,300,drift_defense_run_R20_VETO_1835087610_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087610_audit_attempt1.json,0
R20_VETO_1835087611,R20,VETO,1835087611,300,step_limit,248,True,60,52,null,317,300,300,drift_defense_run_R20_VETO_1835087611_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087611_audit_attempt1.json,0
R20_VETO_1835087612,R20,VETO,1835087612,300,step_limit,0,False,null,29,null,170,300,300,drift_defense_run_R20_VETO_1835087612_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087612_audit_attempt1.json,0
R20_VETO_1835087613,R20,VETO,1835087613,300,step_limit,250,True,58,53,null,287,300,300,drift_defense_run_R20_VETO_1835087613_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087613_audit_attempt1.json,0
R20_VETO_1835087614,R20,VETO,1835087614,300,step_limit,250,True,58,53,null,337,300,300,drift_defense_run_R20_VETO_1835087614_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087614_audit_attempt1.json,0
R20_VETO_1835087615,R20,VETO,1835087615,300,step_limit,249,True,59,54,null,388,300,300,drift_defense_run_R20_VETO_1835087615_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087615_audit_attempt1.json,0
R20_VETO_1835087616,R20,VETO,1835087616,300,step_limit,248,True,60,53,null,390,300,300,drift_defense_run_R20_VETO_1835087616_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087616_audit_attempt1.json,0
R20_VETO_1835087617,R20,VETO,1835087617,300,step_limit,248,True,60,55,null,298,300,300,drift_defense_run_R20_VETO_1835087617_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087617_audit_attempt1.json,0
R20_VETO_1835087618,R20,VETO,1835087618,300,step_limit,247,True,61,53,null,295,300,300,drift_defense_run_R20_VETO_1835087618_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087618_audit_attempt1.json,0
R20_VETO_1835087619,R20,VETO,1835087619,300,step_limit,248,True,60,52,null,327,300,300,drift_defense_run_R20_VETO_1835087619_steps_attempt1.csv,drift_defense_run_R20_VETO_1835087619_audit_attempt1.json,0
R20_GRADED_1835087600,R20,GRADED,1835087600,300,step_limit,16,True,58,52,55,318,300,300,drift_defense_run_R20_GRADED_1835087600_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087600_audit_attempt1.json,0
R20_GRADED_1835087601,R20,GRADED,1835087601,300,step_limit,12,True,60,53,56,346,300,300,drift_defense_run_R20_GRADED_1835087601_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087601_audit_attempt1.json,0
R20_GRADED_1835087602,R20,GRADED,1835087602,300,step_limit,13,True,59,52,55,304,300,300,drift_defense_run_R20_GRADED_1835087602_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087602_audit_attempt1.json,0
R20_GRADED_1835087603,R20,GRADED,1835087603,300,step_limit,13,True,60,53,56,346,300,300,drift_defense_run_R20_GRADED_1835087603_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087603_audit_attempt1.json,0
R20_GRADED_1835087604,R20,GRADED,1835087604,300,step_limit,24,True,58,53,61,335,300,300,drift_defense_run_R20_GRADED_1835087604_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087604_audit_attempt1.json,0
R20_GRADED_1835087605,R20,GRADED,1835087605,300,step_limit,14,True,59,52,55,267,300,300,drift_defense_run_R20_GRADED_1835087605_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087605_audit_attempt1.json,0
R20_GRADED_1835087606,R20,GRADED,1835087606,300,step_limit,18,True,60,54,59,292,300,300,drift_defense_run_R20_GRADED_1835087606_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087606_audit_attempt1.json,0
R20_GRADED_1835087607,R20,GRADED,1835087607,300,step_limit,11,True,61,53,57,345,300,300,drift_defense_run_R20_GRADED_1835087607_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087607_audit_attempt1.json,0
R20_GRADED_1835087608,R20,GRADED,1835087608,300,step_limit,18,True,58,53,58,261,300,300,drift_defense_run_R20_GRADED_1835087608_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087608_audit_attempt1.json,0
R20_GRADED_1835087609,R20,GRADED,1835087609,300,step_limit,10,True,59,51,54,301,300,300,drift_defense_run_R20_GRADED_1835087609_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087609_audit_attempt1.json,0
R20_GRADED_1835087610,R20,GRADED,1835087610,300,step_limit,12,True,59,51,54,338,300,300,drift_defense_run_R20_GRADED_1835087610_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087610_audit_attempt1.json,0
R20_GRADED_1835087611,R20,GRADED,1835087611,300,step_limit,15,True,60,52,58,353,300,300,drift_defense_run_R20_GRADED_1835087611_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087611_audit_attempt1.json,0
R20_GRADED_1835087612,R20,GRADED,1835087612,300,step_limit,0,False,null,29,188,198,300,300,drift_defense_run_R20_GRADED_1835087612_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087612_audit_attempt1.json,0
R20_GRADED_1835087613,R20,GRADED,1835087613,300,step_limit,24,True,58,53,62,260,300,300,drift_defense_run_R20_GRADED_1835087613_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087613_audit_attempt1.json,0
R20_GRADED_1835087614,R20,GRADED,1835087614,300,step_limit,17,True,58,53,57,356,300,300,drift_defense_run_R20_GRADED_1835087614_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087614_audit_attempt1.json,0
R20_GRADED_1835087615,R20,GRADED,1835087615,300,step_limit,15,True,59,54,57,340,300,300,drift_defense_run_R20_GRADED_1835087615_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087615_audit_attempt1.json,0
R20_GRADED_1835087616,R20,GRADED,1835087616,300,step_limit,9,True,60,53,55,331,300,300,drift_defense_run_R20_GRADED_1835087616_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087616_audit_attempt1.json,0
R20_GRADED_1835087617,R20,GRADED,1835087617,300,step_limit,19,True,60,55,61,261,300,300,drift_defense_run_R20_GRADED_1835087617_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087617_audit_attempt1.json,0
R20_GRADED_1835087618,R20,GRADED,1835087618,300,step_limit,9,True,61,53,55,390,300,300,drift_defense_run_R20_GRADED_1835087618_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087618_audit_attempt1.json,0
R20_GRADED_1835087619,R20,GRADED,1835087619,300,step_limit,9,True,60,52,55,379,300,300,drift_defense_run_R20_GRADED_1835087619_steps_attempt1.csv,drift_defense_run_R20_GRADED_1835087619_audit_attempt1.json,0
