absolute_resolution_multiplier,absolute_term_enabled,absolute_term_strength,attack_cost_model,attacker_capability,capability_ratio,cell_index,collapse_severity,committed_resolution_probability,defender_capability,defense_cost_model,defense_failed,derived_capability_ratio,effective_rank,elapsed_seconds,frontier_validator_count,gate,institution_validator_count,measured_rank,merge_rule,outputs_identical,parity_level,rank_axis_unchanged,record_type,replicate,resolution_probability,resolution_probability_difference,seed,two_dial_resolution_probability,validator_set_size
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0711e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,29,0.3405623459670575,,2104375746,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0916e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,30,0.3405623459670575,,510059225,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0896e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,31,0.3405623459670575,,1192981541,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0908e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,32,0.3405623459670575,,1579965899,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0842e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,33,0.3405623459670575,,1726054448,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1041e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,34,0.3405623459670575,,2112078508,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0714e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,35,0.3405623459670575,,1375937998,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0716e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,36,0.3405623459670575,,548558024,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0401e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,37,0.3405623459670575,,1531855278,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0391e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,38,0.3405623459670575,,136881556,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0471e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,39,0.3405623459670575,,550747884,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0867e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,40,0.3405623459670575,,528557044,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.083e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,41,0.3405623459670575,,659362926,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0741e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,42,0.3405623459670575,,546589160,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0537e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,43,0.3405623459670575,,1014482126,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0503e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,44,0.3405623459670575,,402227548,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0627e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,45,0.3405623459670575,,600898457,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.7836e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,46,0.3405623459670575,,1638407693,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0977e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,47,0.3405623459670575,,1409697051,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0509e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,48,0.3405623459670575,,1735630194,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0985e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,49,0.3405623459670575,,1549835093,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0494e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,50,0.3405623459670575,,120063832,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.3511e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,51,0.3405623459670575,,98615165,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0466e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,52,0.3405623459670575,,123401465,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0648e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,53,0.3405623459670575,,5111146,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0738e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,54,0.3405623459670575,,1186414305,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0225e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,55,0.3405623459670575,,223018725,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.181e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,56,0.3405623459670575,,650490052,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0604e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,57,0.3405623459670575,,939042951,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0342e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,58,0.3405623459670575,,77428055,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0311e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,59,0.3405623459670575,,1692163034,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0416e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,60,0.3405623459670575,,1416821290,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.1782e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,61,0.3405623459670575,,493877415,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0314e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,62,0.3405623459670575,,267670348,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0505e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,63,0.3405623459670575,,557673243,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0299e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,64,0.3405623459670575,,2051270064,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0342e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,65,0.3405623459670575,,1873315399,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0284e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,66,0.3405623459670575,,523273217,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.2029e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,67,0.3405623459670575,,229025300,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0882e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,68,0.3405623459670575,,617168376,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0603e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,69,0.3405623459670575,,543856177,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0491e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,70,0.3405623459670575,,1965237744,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0467e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,71,0.3405623459670575,,1748287067,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1817e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,72,0.3405623459670575,,918181770,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0472e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,73,0.3405623459670575,,1715948994,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.027e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,74,0.3405623459670575,,93986909,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0372e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,75,0.3405623459670575,,625754194,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0328e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,76,0.3405623459670575,,1092019223,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1734e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,77,0.3405623459670575,,975704678,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0469e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,78,0.3405623459670575,,1163628834,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.041e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,79,0.3405623459670575,,820482135,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0473e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,80,0.3405623459670575,,1041047923,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0442e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,81,0.3405623459670575,,1083719584,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1918e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,82,0.3405623459670575,,2047752759,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.041e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,83,0.3405623459670575,,1637865350,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0367e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,84,0.3405623459670575,,78905570,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0182e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,85,0.3405623459670575,,813988797,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0205e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,86,0.3405623459670575,,1505569289,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1839e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,87,0.3405623459670575,,397045868,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0296e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,88,0.3405623459670575,,315923664,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0239e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,89,0.3405623459670575,,1834022129,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0735e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,90,0.3405623459670575,,1581611124,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0907e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,91,0.3405623459670575,,1505510556,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0864e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,92,0.3405623459670575,,674160046,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.2001e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,93,0.3405623459670575,,1392930160,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0711e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,94,0.3405623459670575,,72308758,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0478e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,95,0.3405623459670575,,421961902,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0379e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,96,0.3405623459670575,,940966697,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1672e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,97,0.3405623459670575,,1268460479,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0285e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,98,0.3405623459670575,,1634531782,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0293e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,99,0.3405623459670575,,11468309,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0286e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,100,0.3405623459670575,,1062834666,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.044e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,101,0.3405623459670575,,2083376153,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1767e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,102,0.3405623459670575,,1986903381,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0481e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,103,0.3405623459670575,,858494420,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0259e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,104,0.3405623459670575,,1396301560,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0635e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,105,0.3405623459670575,,312282620,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0418e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,106,0.3405623459670575,,1924597904,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1832e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,107,0.3405623459670575,,1406892571,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0348e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,108,0.3405623459670575,,1808257003,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0733e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,109,0.3405623459670575,,804960196,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0392e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,110,0.3405623459670575,,1368752231,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0306e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,111,0.3405623459670575,,145656255,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.6507e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,112,0.3405623459670575,,1419995472,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0695e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,113,0.3405623459670575,,673161849,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0674e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,114,0.3405623459670575,,1168057423,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.054e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,115,0.3405623459670575,,424296326,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.045e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,116,0.3405623459670575,,1987183997,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1814e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,117,0.3405623459670575,,49089901,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0422e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,118,0.3405623459670575,,517781264,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0434e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,119,0.3405623459670575,,1410646037,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0393e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,120,0.3405623459670575,,150936476,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0267e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,121,0.3405623459670575,,1881259824,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.037e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,122,0.3405623459670575,,938115631,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1771e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,123,0.3405623459670575,,1779062206,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0445e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,124,0.3405623459670575,,2030163774,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0477e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,125,0.3405623459670575,,2144201122,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0398e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,126,0.3405623459670575,,653881104,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0358e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,127,0.3405623459670575,,325001917,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.1626e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,128,0.3405623459670575,,290753551,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0581e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,129,0.3405623459670575,,1899802548,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0483e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,130,0.3405623459670575,,1813860919,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0296e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,131,0.3405623459670575,,1301496924,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0406e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,132,0.3405623459670575,,1831219896,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1638e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,133,0.3405623459670575,,1665916471,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0372e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,134,0.3405623459670575,,801941954,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0178e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,135,0.3405623459670575,,1116735337,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0167e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,136,0.3405623459670575,,413981768,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0198e-05,1,gate_3_noncollapse_control,1,3,threshold_connected_components,,0.316,,curve_run,137,0.3405623459670575,,2058640100,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.161e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,138,0.3405623459670575,,327473417,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0251e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,139,0.3405623459670575,,1223900292,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0764e-05,1,gate_3_noncollapse_control,1,2,threshold_connected_components,,0.316,,curve_run,140,0.3405623459670575,,369979134,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0263e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,141,0.3405623459670575,,1682455970,,2
0.7746653771230765,True,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0245e-05,1,gate_3_noncollapse_control,1,4,threshold_connected_components,,0.316,,curve_run,142,0.3405623459670575,,1350498873,,2
